genres,movie_id,movie_title
Romance,65446,The Ballad of Cable Hogue 
Western,65446,The Ballad of Cable Hogue 
Biography,61809,In Cold Blood 
Crime,61809,In Cold Blood 
Drama,61809,In Cold Blood 
History,61809,In Cold Blood 
Drama,53131,The Nun's Story 
Action,60490,Harper 
Crime,60490,Harper 
Drama,60490,Harper 
Mystery,60490,Harper 
Thriller,60490,Harper 
Thriller,68611,Frenzy 
Horror,4263482,The Witch 
Mystery,4263482,The Witch 
Comedy,131436,I Got the Hook Up 
Comedy,117628,She's the One 
Drama,117628,She's the One 
Romance,117628,She's the One 
Biography,120684,Gods and Monsters 
Drama,120684,Gods and Monsters 
Drama,1305806,The Secret in Their Eyes 
Mystery,1305806,The Secret in Their Eyes 
Thriller,1305806,The Secret in Their Eyes 
Horror,88993,Day of the Dead 
Horror,1015474,Train 
Thriller,1015474,Train 
Comedy,92991,Evil Dead II 
Fantasy,92991,Evil Dead II 
Horror,92991,Evil Dead II 
Thriller,92991,Evil Dead II 
Action,258038,Pootie Tang 
Adventure,258038,Pootie Tang 
Comedy,258038,Pootie Tang 
Musical,258038,Pootie Tang 
Horror,2724064,Sharknado 
Drama,175996,La otra conquista 
History,175996,La otra conquista 
Comedy,1740707,Trollhunter 
Drama,1740707,Trollhunter 
Fantasy,1740707,Trollhunter 
Horror,1740707,Trollhunter 
Comedy,480251,Ira & Abby 
Romance,480251,Ira & Abby 
Action,1298649,The Watch 
Comedy,1298649,The Watch 
Sci-Fi,1298649,The Watch 
Comedy,380817,Winter Passing 
Drama,380817,Winter Passing 
Action,367631,D.E.B.S. 
Comedy,367631,D.E.B.S. 
Romance,367631,D.E.B.S. 
Action,3103166,The Masked Saint 
Biography,3103166,The Masked Saint 
Crime,3103166,The Masked Saint 
Drama,3103166,The Masked Saint 
Family,3103166,The Masked Saint 
Fantasy,3103166,The Masked Saint 
Crime,1074191,The Betrayed 
Drama,1074191,The Betrayed 
Mystery,1074191,The Betrayed 
Thriller,1074191,The Betrayed 
Action,138862,Taxman 
Comedy,138862,Taxman 
Crime,138862,Taxman 
Thriller,138862,Taxman 
Drama,5116280,The Secret             
Thriller,5116280,The Secret             
Horror,1002561,2:13 
Thriller,1002561,2:13 
Action,2166834,"Batman: The Dark Knight Returns, Part 2 "
Animation,2166834,"Batman: The Dark Knight Returns, Part 2 "
Crime,2166834,"Batman: The Dark Knight Returns, Part 2 "
Sci-Fi,2166834,"Batman: The Dark Knight Returns, Part 2 "
Thriller,2166834,"Batman: The Dark Knight Returns, Part 2 "
Documentary,5001130,Time to Choose 
Action,2379386,In the Name of the King: The Last Job 
Adventure,2379386,In the Name of the King: The Last Job 
Fantasy,2379386,In the Name of the King: The Last Job 
Thriller,2379386,In the Name of the King: The Last Job 
Action,2761578,Wicked Blood 
Crime,2761578,Wicked Blood 
Drama,2761578,Wicked Blood 
Thriller,2761578,Wicked Blood 
Drama,2073661,Dawn Patrol 
Thriller,2073661,Dawn Patrol 
Crime,1800337,Lords of London 
Mystery,1800337,Lords of London 
Thriller,1800337,Lords of London 
Comedy,76141,High Anxiety 
Documentary,428803,March of the Penguins 
Biography,1615147,Margin Call 
Drama,1615147,Margin Call 
Thriller,1615147,Margin Call 
Drama,1753460,August 
Romance,1753460,August 
Comedy,1024715,Choke 
Drama,1024715,Choke 
Drama,2582802,Whiplash 
Music,2582802,Whiplash 
Crime,317248,City of God 
Drama,317248,City of God 
Comedy,188674,Human Traffic 
Music,188674,Human Traffic 
Biography,1850418,Day One 
Drama,1850418,Day One 
Music,1850418,Day One 
Crime,783238,The Dead Girl 
Drama,783238,The Dead Girl 
Mystery,783238,The Dead Girl 
Drama,2106476,The Hunt 
Comedy,85334,A Christmas Story 
Family,85334,A Christmas Story 
Drama,482463,Bella 
Romance,482463,Bella 
Action,83739,Class of 1984 
Crime,83739,Class of 1984 
Drama,83739,Class of 1984 
Thriller,83739,Class of 1984 
Comedy,2796678,The Opposite Sex 
Drama,144178,Dreaming of Joseph Lees 
Romance,144178,Dreaming of Joseph Lees 
Drama,1068646,The Class 
Drama,63522,Rosemary's Baby 
Horror,63522,Rosemary's Baby 
Drama,56217,The Man Who Shot Liberty Valance 
Western,56217,The Man Who Shot Liberty Valance 
Drama,1185836,Adam 
Romance,1185836,Adam 
Crime,390221,Maria Full of Grace 
Drama,390221,Maria Full of Grace 
Comedy,1532503,Beginners 
Drama,1532503,Beginners 
Romance,1532503,Beginners 
Action,426459,Feast 
Comedy,426459,Feast 
Horror,426459,Feast 
Thriller,426459,Feast 
Comedy,77975,Animal House 
Action,58150,Goldfinger 
Adventure,58150,Goldfinger 
Thriller,58150,Goldfinger 
Horror,2099556,Antiviral 
Sci-Fi,2099556,Antiviral 
Thriller,2099556,Antiviral 
Drama,38650,It's a Wonderful Life 
Family,38650,It's a Wonderful Life 
Fantasy,38650,It's a Wonderful Life 
Romance,38650,It's a Wonderful Life 
Drama,117951,Trainspotting 
Comedy,236388,The Original Kings of Comedy 
Documentary,236388,The Original Kings of Comedy 
Horror,1536044,Paranormal Activity 2 
Comedy,166396,Waking Ned Devine 
Crime,310793,Bowling for Columbine 
Documentary,310793,Bowling for Columbine 
Drama,310793,Bowling for Columbine 
Drama,3125472,Coming Home 
Fantasy,89686,A Nightmare on Elm Street 2: Freddy's Revenge 
Horror,89686,A Nightmare on Elm Street 2: Freddy's Revenge 
Drama,91867,A Room with a View 
Romance,91867,A Room with a View 
Horror,2184339,The Purge 
Sci-Fi,2184339,The Purge 
Thriller,2184339,The Purge 
Horror,1922777,Sinister 
Mystery,1922777,Sinister 
Biography,327036,Martin Lawrence Live: Runteldat 
Comedy,327036,Martin Lawrence Live: Runteldat 
Documentary,327036,Martin Lawrence Live: Runteldat 
Drama,51459,Cat on a Hot Tin Roof 
Romance,51459,Cat on a Hot Tin Roof 
Action,65462,Beneath the Planet of the Apes 
Adventure,65462,Beneath the Planet of the Apes 
Sci-Fi,65462,Beneath the Planet of the Apes 
Comedy,118570,Air Bud 
Drama,118570,Air Bud 
Family,118570,Air Bud 
Sport,118570,Air Bud 
Action,235679,Pokémon 3: The Movie 
Adventure,235679,Pokémon 3: The Movie 
Animation,235679,Pokémon 3: The Movie 
Family,235679,Pokémon 3: The Movie 
Fantasy,235679,Pokémon 3: The Movie 
Sci-Fi,235679,Pokémon 3: The Movie 
Horror,91080,Jason Lives: Friday the 13th Part VI 
Thriller,91080,Jason Lives: Friday the 13th Part VI 
Adventure,50212,The Bridge on the River Kwai 
Drama,50212,The Bridge on the River Kwai 
War,50212,The Bridge on the River Kwai 
Adventure,100666,Spaced Invaders 
Comedy,100666,Spaced Invaders 
Sci-Fi,100666,Spaced Invaders 
Comedy,74512,Family Plot 
Thriller,74512,Family Plot 
Comedy,53604,The Apartment 
Drama,53604,The Apartment 
Romance,53604,The Apartment 
Fantasy,107254,Jason Goes to Hell: The Final Friday 
Horror,107254,Jason Goes to Hell: The Final Friday 
Thriller,107254,Jason Goes to Hell: The Final Friday 
Thriller,61107,Torn Curtain 
Comedy,425598,Dave Chappelle's Block Party 
Documentary,425598,Dave Chappelle's Block Party 
Music,425598,Dave Chappelle's Block Party 
Western,3205376,Slow West 
Comedy,89444,Krush Groove 
Drama,89444,Krush Groove 
Music,89444,Krush Groove 
Action,1097013,Next Day Air 
Comedy,1097013,Next Day Air 
Crime,1097013,Next Day Air 
Drama,53793,Elmer Gantry 
Drama,55031,Judgment at Nuremberg 
War,55031,Judgment at Nuremberg 
Comedy,160298,Trippin' 
Animation,437745,Robot Chicken             
Comedy,437745,Robot Chicken             
Action,40724,Red River 
Adventure,40724,Red River 
Romance,40724,Red River 
Western,40724,Red River 
Comedy,490196,Phat Girlz 
Drama,2209418,Before Midnight 
Romance,2209418,Before Midnight 
Comedy,94118,Teen Wolf Too 
Fantasy,94118,Teen Wolf Too 
Action,95863,Phantasm II 
Fantasy,95863,Phantasm II 
Horror,95863,Phantasm II 
Sci-Fi,95863,Phantasm II 
Thriller,95863,Phantasm II 
Drama,399901,Woman Thou Art Loosed 
Comedy,296166,Real Women Have Curves 
Drama,296166,Real Women Have Curves 
Drama,3458030,Deadline Gallipoli             
War,3458030,Deadline Gallipoli             
Drama,240200,Water 
Romance,240200,Water 
Comedy,166175,East Is East 
Drama,166175,East Is East 
Comedy,174336,Whipped 
Romance,174336,Whipped 
Crime,116743,Kama Sutra: A Tale of Love 
Drama,116743,Kama Sutra: A Tale of Love 
History,116743,Kama Sutra: A Tale of Love 
Romance,116743,Kama Sutra: A Tale of Love 
Comedy,878835,Please Give 
Drama,878835,Please Give 
Family,67992,Willy Wonka & the Chocolate Factory 
Fantasy,67992,Willy Wonka & the Chocolate Factory 
Musical,67992,Willy Wonka & the Chocolate Factory 
Fantasy,108517,Warlock: The Armageddon 
Horror,108517,Warlock: The Armageddon 
Comedy,118541,8 Heads in a Duffel Bag 
Crime,118541,8 Heads in a Duffel Bag 
Drama,77405,Days of Heaven 
Romance,77405,Days of Heaven 
Drama,268690,Thirteen Conversations About One Thing 
Comedy,155776,Jawbreaker 
Crime,155776,Jawbreaker 
Thriller,155776,Jawbreaker 
Biography,115632,Basquiat 
Drama,115632,Basquiat 
Comedy,2347569,Frances Ha 
Drama,2347569,Frances Ha 
Romance,2347569,Frances Ha 
Crime,468565,Tsotsi 
Drama,468565,Tsotsi 
Comedy,147612,Happiness 
Drama,147612,Happiness 
Comedy,337996,DysFunktional Family 
Documentary,337996,DysFunktional Family 
Comedy,3099498,Tusk 
Drama,3099498,Tusk 
Horror,3099498,Tusk 
Drama,364569,Oldboy 
Mystery,364569,Oldboy 
Thriller,364569,Oldboy 
Drama,1462054,Letters to God 
Family,1462054,Letters to God 
Action,1640459,Hobo with a Shotgun 
Comedy,1640459,Hobo with a Shotgun 
Thriller,1640459,Hobo with a Shotgun 
Action,3367294,Compadres 
Comedy,3367294,Compadres 
Comedy,116361,Freeway 
Crime,116361,Freeway 
Drama,116361,Freeway 
Thriller,116361,Freeway 
Drama,785025,Love's Abiding Joy 
Family,785025,Love's Abiding Joy 
Western,785025,Love's Abiding Joy 
Drama,1232776,Fish Tank 
Comedy,1667307,Damsels in Distress 
Drama,1667307,Damsels in Distress 
Romance,1667307,Damsels in Distress 
Horror,156205,Creature             
Sci-Fi,156205,Creature             
Thriller,156205,Creature             
Comedy,1920849,Bachelorette 
Romance,1920849,Bachelorette 
Comedy,4877736,BrainDead             
Drama,4877736,BrainDead             
Horror,4877736,BrainDead             
Sci-Fi,4877736,BrainDead             
Thriller,4877736,BrainDead             
Drama,403118,Brave New Girl 
Family,403118,Brave New Girl 
Music,403118,Brave New Girl 
Comedy,1855401,Tim and Eric's Billion Dollar Movie 
Crime,2039393,The Gambler 
Drama,2039393,The Gambler 
Thriller,2039393,The Gambler 
Drama,118327,The Grand             
Comedy,420206,Summer Storm 
Drama,420206,Summer Storm 
Romance,420206,Summer Storm 
Sport,420206,Summer Storm 
Drama,1282046,Fort McCoy 
History,1282046,Fort McCoy 
War,1282046,Fort McCoy 
Horror,1148200,Chain Letter 
Thriller,1148200,Chain Letter 
Comedy,162236,Just Looking 
Drama,162236,Just Looking 
Drama,1535616,The Divide 
Sci-Fi,1535616,The Divide 
Thriller,1535616,The Divide 
Drama,1346961,The Eclipse 
Horror,1346961,The Eclipse 
Romance,1346961,The Eclipse 
Horror,1841642,Demonic 
Thriller,1841642,Demonic 
Comedy,385890,My Big Fat Independent Movie 
Adventure,1014759,Alice in Wonderland 
Family,1014759,Alice in Wonderland 
Fantasy,1014759,Alice in Wonderland 
Comedy,1390404,The Deported 
Drama,1151410,Tanner Hall 
Action,1922679,Open Road 
Drama,1922679,Open Road 
Thriller,1922679,Open Road 
Comedy,2398249,They Came Together 
Comedy,2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo 
Action,1754264,Never Back Down 2: The Beatdown 
Drama,1754264,Never Back Down 2: The Beatdown 
Sport,1754264,Never Back Down 2: The Beatdown 
Crime,62138,Point Blank 
Thriller,62138,Point Blank 
Comedy,1252289,Four Single Fathers 
Thriller,2229377,Enter the Dangerous Mind 
Drama,1327601,Something Wicked 
Horror,1327601,Something Wicked 
Mystery,1327601,Something Wicked 
Thriller,1327601,Something Wicked 
Thriller,2048865,AWOL-72 
Adventure,95354,Iguana 
Crime,95354,Iguana 
Drama,95354,Iguana 
Drama,1661199,Cinderella 
Family,1661199,Cinderella 
Fantasy,1661199,Cinderella 
Romance,1661199,Cinderella 
Action,1085382,Chicago Overcoat 
Adventure,1085382,Chicago Overcoat 
Crime,1085382,Chicago Overcoat 
Drama,1085382,Chicago Overcoat 
Comedy,482461,Barry Munday 
Drama,482461,Barry Munday 
Romance,482461,Barry Munday 
Drama,140888,Central Station 
Comedy,55312,Pocketful of Miracles 
Drama,55312,Pocketful of Miracles 
Action,3511596,Close Range 
Crime,3511596,Close Range 
Comedy,439478,Boynton Beach Club 
Romance,439478,Boynton Beach Club 
Drama,2837336,Amnesiac 
Horror,2837336,Amnesiac 
Mystery,2837336,Amnesiac 
Thriller,2837336,Amnesiac 
Documentary,1152822,Freakonomics 
Fantasy,75005,The Omen 
Horror,75005,The Omen 
Mystery,75005,The Omen 
Horror,338095,High Tension 
Comedy,1509803,Griff the Invisible 
Drama,1509803,Griff the Invisible 
Romance,1509803,Griff the Invisible 
Sci-Fi,1509803,Griff the Invisible 
Action,3551400,Unnatural 
Horror,3551400,Unnatural 
Thriller,3551400,Unnatural 
Crime,410097,Hustle & Flow 
Drama,410097,Hustle & Flow 
Music,410097,Hustle & Flow 
Comedy,53291,Some Like It Hot 
Music,53291,Some Like It Hot 
Romance,53291,Some Like It Hot 
Horror,95179,Friday the 13th Part VII: The New Blood 
Adventure,32138,The Wizard of Oz 
Family,32138,The Wizard of Oz 
Fantasy,32138,The Wizard of Oz 
Musical,32138,The Wizard of Oz 
Comedy,72431,Young Frankenstein 
Horror,848557,Diary of the Dead 
Comedy,456144,Lage Raho Munna Bhai 
Drama,456144,Lage Raho Munna Bhai 
Romance,456144,Lage Raho Munna Bhai 
Drama,120402,Ulee's Gold 
Adventure,78872,The Black Stallion 
Family,78872,The Black Stallion 
Sport,78872,The Black Stallion 
Romance,4080386,Sardaar Ji 
Action,1095423,Journey to Saturn 
Adventure,1095423,Journey to Saturn 
Animation,1095423,Journey to Saturn 
Comedy,1095423,Journey to Saturn 
Sci-Fi,1095423,Journey to Saturn 
Adventure,57007,Donovan's Reef 
Comedy,57007,Donovan's Reef 
Romance,57007,Donovan's Reef 
Comedy,116729,The Dress 
Drama,116729,The Dress 
Drama,35959,A Guy Named Joe 
Fantasy,35959,A Guy Named Joe 
Romance,35959,A Guy Named Joe 
War,35959,A Guy Named Joe 
Comedy,71230,Blazing Saddles 
Western,71230,Blazing Saddles 
Horror,87298,Friday the 13th: The Final Chapter 
Thriller,87298,Friday the 13th: The Final Chapter 
Drama,2718492,Ida 
Drama,93512,Maurice 
Romance,93512,Maurice 
Comedy,453453,Beer League 
Sport,453453,Beer League 
Drama,138304,The Astronaut's Wife 
Sci-Fi,138304,The Astronaut's Wife 
Thriller,138304,The Astronaut's Wife 
Documentary,389326,Riding Giants 
History,389326,Riding Giants 
Sport,389326,Riding Giants 
Horror,480669,Timecrimes 
Mystery,480669,Timecrimes 
Sci-Fi,480669,Timecrimes 
Thriller,480669,Timecrimes 
Action,851515,Silver Medallist 
Adventure,851515,Silver Medallist 
Comedy,851515,Silver Medallist 
Horror,857295,Timber Falls 
Thriller,857295,Timber Falls 
Comedy,45152,Singin' in the Rain 
Musical,45152,Singin' in the Rain 
Romance,45152,Singin' in the Rain 
Documentary,1227378,"Fat, Sick & Nearly Dead "
Comedy,2243537,A Haunted House 
Fantasy,2243537,A Haunted House 
Documentary,2247692,2016: Obama's America 
Horror,1311067,Halloween II 
Comedy,117887,That Thing You Do! 
Drama,117887,That Thing You Do! 
Music,117887,That Thing You Do! 
Horror,85636,Halloween III: Season of the Witch 
Mystery,85636,Halloween III: Season of the Witch 
Sci-Fi,85636,Halloween III: Season of the Witch 
Action,67065,Escape from the Planet of the Apes 
Sci-Fi,67065,Escape from the Planet of the Apes 
Drama,57163,Hud 
Comedy,2609912,Kevin Hart: Let Me Explain 
Documentary,2609912,Kevin Hart: Let Me Explain 
Drama,102494,My Own Private Idaho 
Comedy,333766,Garden State 
Drama,333766,Garden State 
Romance,333766,Garden State 
Drama,112471,Before Sunrise 
Romance,112471,Before Sunrise 
Action,380732,Sur le seuil 
Drama,380732,Sur le seuil 
Horror,380732,Sur le seuil 
Thriller,380732,Sur le seuil 
Drama,186253,Jesus' Son 
Comedy,384504,Saving Face 
Drama,384504,Saving Face 
Romance,384504,Saving Face 
Drama,940585,Brick Lane 
Comedy,1990314,Robot & Frank 
Crime,1990314,Robot & Frank 
Drama,1990314,Robot & Frank 
Sci-Fi,1990314,Robot & Frank 
Drama,314412,My Life Without Me 
Romance,314412,My Life Without Me 
Comedy,1714206,The Spectacular Now 
Drama,1714206,The Spectacular Now 
Romance,1714206,The Spectacular Now 
Comedy,283465,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
Family,283465,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
Musical,283465,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
Romance,283465,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
Short,283465,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
Comedy,815241,Religulous 
Documentary,815241,Religulous 
War,815241,Religulous 
Documentary,1294164,Fuel 
Drama,472200,Valley of the Heart's Delight 
Comedy,364725,Dodgeball: A True Underdog Story 
Sport,364725,Dodgeball: A True Underdog Story 
Comedy,465407,Eye of the Dolphin 
Drama,465407,Eye of the Dolphin 
Family,465407,Eye of the Dolphin 
Documentary,1484522,8: The Mormon Proposition 
Comedy,1049405,The Other End of the Line 
Drama,1049405,The Other End of the Line 
Romance,1049405,The Other End of the Line 
Horror,187696,Anatomy 
Thriller,187696,Anatomy 
Drama,804529,Sleep Dealer 
Romance,804529,Sleep Dealer 
Sci-Fi,804529,Sleep Dealer 
Thriller,804529,Sleep Dealer 
Comedy,1512235,Super 
Crime,1512235,Super 
Drama,1512235,Super 
Comedy,1663628,Christmas Mail 
Drama,1663628,Christmas Mail 
Family,1663628,Christmas Mail 
Romance,1663628,Christmas Mail 
Comedy,3300572,Stung 
Horror,3300572,Stung 
Horror,3333870,Antibirth 
Drama,116404,Get on the Bus 
History,116404,Get on the Bus 
Drama,486028,Thr3e 
Horror,486028,Thr3e 
Mystery,486028,Thr3e 
Thriller,486028,Thr3e 
Adventure,387808,Idiocracy 
Comedy,387808,Idiocracy 
Sci-Fi,387808,Idiocracy 
Crime,2945796,The Rise of the Krays 
Drama,2945796,The Rise of the Krays 
Crime,480025,This Is England 
Drama,480025,This Is England 
Comedy,2040578,Alien Uprising 
Sci-Fi,2040578,Alien Uprising 
Comedy,36628,Bathing Beauty 
Musical,36628,Bathing Beauty 
Drama,1307926,Go for It! 
Musical,1307926,Go for It! 
Comedy,118925,"Dancer, Texas Pop. 81 "
Drama,118925,"Dancer, Texas Pop. 81 "
Family,118925,"Dancer, Texas Pop. 81 "
Drama,44030,Show Boat 
Family,44030,Show Boat 
Musical,44030,Show Boat 
Romance,44030,Show Boat 
Drama,1470020,Redemption Road 
Adventure,92695,The Brave Little Toaster 
Animation,92695,The Brave Little Toaster 
Comedy,92695,The Brave Little Toaster 
Family,92695,The Brave Little Toaster 
Fantasy,92695,The Brave Little Toaster 
Musical,92695,The Brave Little Toaster 
Animation,32455,Fantasia 
Family,32455,Fantasia 
Fantasy,32455,Fantasia 
Music,32455,Fantasia 
Action,67116,The French Connection 
Crime,67116,The French Connection 
Drama,67116,The French Connection 
Thriller,67116,The French Connection 
Drama,3111864,8 Days 
Thriller,3111864,8 Days 
Horror,83972,Friday the 13th Part III 
Thriller,83972,Friday the 13th Part III 
Horror,89173,Friday the 13th: A New Beginning 
Mystery,89173,Friday the 13th: A New Beginning 
Thriller,89173,Friday the 13th: A New Beginning 
Drama,810928,The Last Sin Eater 
Drama,4056738,Do You Believe? 
Thriller,1086841,Impact Point 
Drama,38213,The Valley of Decision 
Drama,3032282,Eden 
Thriller,3032282,Eden 
Comedy,449000,Chicken Tikka Masala 
Drama,449000,Chicken Tikka Masala 
Romance,449000,Chicken Tikka Masala 
Comedy,1995477,Always Woodstock 
Music,1995477,Always Woodstock 
Romance,1995477,Always Woodstock 
Action,816539,Jack Brooks: Monster Slayer 
Comedy,816539,Jack Brooks: Monster Slayer 
Horror,816539,Jack Brooks: Monster Slayer 
Drama,36868,The Best Years of Our Lives 
Romance,36868,The Best Years of Our Lives 
War,36868,The Best Years of Our Lives 
Biography,242193,Bully 
Crime,242193,Bully 
Drama,242193,Bully 
Comedy,279064,Elling 
Drama,279064,Elling 
Crime,2460506,Mi America 
Drama,2460506,Mi America 
Horror,1038988,[Rec] 
Drama,1675312,Lies in Plain Sight 
Comedy,2317796,Sharkskin 
Drama,2317796,Sharkskin 
Mystery,2317796,Sharkskin 
Romance,2317796,Sharkskin 
Thriller,2317796,Sharkskin 
Horror,3561236,Containment 
Sci-Fi,3561236,Containment 
Thriller,3561236,Containment 
Adventure,2215673,The Timber 
Drama,2215673,The Timber 
Western,2215673,The Timber 
Action,57076,From Russia with Love 
Adventure,57076,From Russia with Love 
Thriller,57076,From Russia with Love 
Action,98503,The Toxic Avenger Part II 
Comedy,98503,The Toxic Avenger Part II 
Horror,98503,The Toxic Avenger Part II 
Sci-Fi,98503,The Toxic Avenger Part II 
Crime,94484,In the Heat of the Night             
Drama,94484,In the Heat of the Night             
Mystery,94484,In the Heat of the Night             
Comedy,70707,Sleeper 
Sci-Fi,70707,Sleeper 
Horror,3235888,It Follows 
Mystery,3235888,It Follows 
Comedy,68555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 
Crime,56592,To Kill a Mockingbird 
Drama,56592,To Kill a Mockingbird 
Action,82694,Mad Max 2: The Road Warrior 
Adventure,82694,Mad Max 2: The Road Warrior 
Sci-Fi,82694,Mad Max 2: The Road Warrior 
Thriller,82694,Mad Max 2: The Road Warrior 
Action,111512,The Legend of Drunken Master 
Comedy,111512,The Legend of Drunken Master 
Crime,56193,Lolita 
Drama,56193,Lolita 
Romance,56193,Lolita 
Biography,171804,Boys Don't Cry 
Crime,171804,Boys Don't Cry 
Drama,171804,Boys Don't Cry 
Romance,171804,Boys Don't Cry 
Drama,1767382,Silent House 
Horror,1767382,Silent House 
Mystery,1767382,Silent House 
Thriller,1767382,Silent House 
Drama,405094,The Lives of Others 
Thriller,405094,The Lives of Others 
Drama,1630036,Courageous 
Drama,54997,The Hustler 
Sport,54997,The Hustler 
Adventure,32273,Boom Town 
Drama,32273,Boom Town 
Romance,32273,Boom Town 
Western,32273,Boom Town 
Animation,286244,The Triplets of Belleville 
Comedy,286244,The Triplets of Belleville 
Drama,286244,The Triplets of Belleville 
Comedy,120321,Smoke Signals 
Drama,120321,Smoke Signals 
Biography,305206,American Splendor 
Comedy,305206,American Splendor 
Drama,305206,American Splendor 
Drama,381681,Before Sunset 
Romance,381681,Before Sunset 
Drama,245712,Amores Perros 
Thriller,245712,Amores Perros 
Drama,328538,Thirteen 
Drama,39416,Gentleman's Agreement 
Romance,39416,Gentleman's Agreement 
Drama,1399683,Winter's Bone 
Adventure,379557,Touching the Void 
Documentary,379557,Touching the Void 
Drama,379557,Touching the Void 
Sport,379557,Touching the Void 
Drama,29852,Alexander's Ragtime Band 
Musical,29852,Alexander's Ragtime Band 
Romance,29852,Alexander's Ragtime Band 
Comedy,415978,Me and You and Everyone We Know 
Drama,415978,Me and You and Everyone We Know 
Crime,1645089,Inside Job 
Documentary,1645089,Inside Job 
Drama,3787590,We Are Your Friends 
Music,3787590,We Are Your Friends 
Romance,3787590,We Are Your Friends 
Action,165798,Ghost Dog: The Way of the Samurai 
Crime,165798,Ghost Dog: The Way of the Samurai 
Drama,165798,Ghost Dog: The Way of the Samurai 
Thriller,165798,Ghost Dog: The Way of the Samurai 
Action,433387,Harsh Times 
Crime,433387,Harsh Times 
Drama,433387,Harsh Times 
Thriller,433387,Harsh Times 
Crime,3268668,Captive 
Drama,3268668,Captive 
Thriller,3268668,Captive 
Comedy,290212,Full Frontal 
Romance,290212,Full Frontal 
Horror,90327,Witchboard 
Mystery,90327,Witchboard 
Thriller,90327,Witchboard 
Comedy,194624,Strangers with Candy             
Drama,116477,Hamlet 
Comedy,367027,Shortbus 
Drama,367027,Shortbus 
Romance,367027,Shortbus 
Animation,1185616,Waltz with Bashir 
Biography,1185616,Waltz with Bashir 
Documentary,1185616,Waltz with Bashir 
Drama,1185616,Waltz with Bashir 
History,1185616,Waltz with Bashir 
War,1185616,Waltz with Bashir 
Adventure,349159,"The Book of Mormon Movie, Volume 1: The Journey "
Documentary,912593,No End in Sight 
War,912593,No End in Sight 
Drama,3172532,The Diary of a Teenage Girl 
Romance,3172532,The Diary of a Teenage Girl 
Comedy,212662,Get Real             
Drama,212662,Get Real             
Romance,212662,Get Real             
Documentary,925248,In the Shadow of the Moon 
History,925248,In the Shadow of the Moon 
Drama,1518812,Meek's Cutoff 
Western,1518812,Meek's Cutoff 
Biography,418753,Inside Deep Throat 
Documentary,418753,Inside Deep Throat 
History,418753,Inside Deep Throat 
Crime,229340,Dinner Rush 
Drama,229340,Dinner Rush 
Romance,229340,Dinner Rush 
Comedy,118866,Clockwatchers 
Drama,118866,Clockwatchers 
Comedy,1695994,The Virginity Hit 
Comedy,90095,Subway 
Drama,90095,Subway 
Thriller,90095,Subway 
Comedy,372334,House of D 
Drama,372334,House of D 
Comedy,780622,Teeth 
Fantasy,780622,Teeth 
Horror,780622,Teeth 
Thriller,780622,Teeth 
Action,118736,Six-String Samurai 
Adventure,118736,Six-String Samurai 
Comedy,118736,Six-String Samurai 
Drama,118736,Six-String Samurai 
Music,118736,Six-String Samurai 
Sci-Fi,118736,Six-String Samurai 
Action,249588,Hum To Mohabbat Karega 
Comedy,249588,Hum To Mohabbat Karega 
Romance,249588,Hum To Mohabbat Karega 
Thriller,249588,Hum To Mohabbat Karega 
Biography,388139,It's All Gone Pete Tong 
Comedy,388139,It's All Gone Pete Tong 
Drama,388139,It's All Gone Pete Tong 
Music,388139,It's All Gone Pete Tong 
Comedy,1276105,Saint John of Las Vegas 
Drama,1276105,Saint John of Las Vegas 
Comedy,120391,24 7: Twenty Four Seven 
Drama,120391,24 7: Twenty Four Seven 
Romance,120391,24 7: Twenty Four Seven 
Sport,120391,24 7: Twenty Four Seven 
Drama,3018070,Stonewall 
Comedy,796264,Eureka             
Drama,796264,Eureka             
Sci-Fi,796264,Eureka             
Animation,1050739,Roadside Romeo 
Comedy,1050739,Roadside Romeo 
Family,1050739,Roadside Romeo 
Romance,1050739,Roadside Romeo 
Crime,338497,This Thing of Ours 
Drama,338497,This Thing of Ours 
Adventure,1390539,The Lost Medallion: The Adventures of Billy Stone 
Family,1390539,The Lost Medallion: The Adventures of Billy Stone 
Fantasy,1390539,The Lost Medallion: The Adventures of Billy Stone 
Comedy,2474024,The Last Five Years 
Drama,2474024,The Last Five Years 
Musical,2474024,The Last Five Years 
Romance,2474024,The Last Five Years 
Drama,1105512,The Missing Person 
Horror,107953,Return of the Living Dead III 
Romance,107953,Return of the Living Dead III 
Sci-Fi,107953,Return of the Living Dead III 
Drama,449061,London 
Romance,449061,London 
Drama,423169,Sherrybaby 
Comedy,265808,Stealing Harvard 
Crime,265808,Stealing Harvard 
Drama,3118452,Circle 
Horror,3118452,Circle 
Mystery,3118452,Circle 
Sci-Fi,3118452,Circle 
Thriller,3118452,Circle 
Horror,1020530,Eden Lake 
Thriller,1020530,Eden Lake 
Thriller,2226519,Plush 
Action,1020885,Vampire Killers 
