director_name,movie_id,movie_title,duration
Sam Miller,122906,Among Giants ,93
Sam Miller,122906,Among Giants ,93
Anne Fontaine,2103267,Adore ,112
Anne Fontaine,2103267,Adore ,112
Dan Ireland,120878,The Velocity of Gary ,100
Dan Ireland,120878,The Velocity of Gary ,100
Dan Ireland,120878,The Velocity of Gary ,100
Fernando León de Aranoa,319769,Mondays in the Sun ,113
Fernando León de Aranoa,319769,Mondays in the Sun ,113
Jim Mickle,1464580,Stake Land ,98
Jim Mickle,1464580,Stake Land ,98
Jim Mickle,1464580,Stake Land ,98
,1252374,Sonny with a Chance             ,23
,1252374,Sonny with a Chance             ,23
,1252374,Sonny with a Chance             ,23
Stephen Kay,119502,The Last Time I Committed Suicide ,92
Stephen Kay,119502,The Last Time I Committed Suicide ,92
Karim Aïnouz,2199543,Futuro Beach ,106
Sam Levinson,1719071,Another Happy Day ,119
Sam Levinson,1719071,Another Happy Day ,119
Julian Gilbey,1422136,A Lonely Place to Die ,99
Julian Gilbey,1422136,A Lonely Place to Die ,99
Julian Gilbey,1422136,A Lonely Place to Die ,99
Julian Gilbey,1422136,A Lonely Place to Die ,99
Vincenzo Natali,298482,Nothing ,90
Vincenzo Natali,298482,Nothing ,90
Aleksandr Veledinskiy,3155604,The Geographer Drank His Globe Away ,120
Aleksandr Veledinskiy,3155604,The Geographer Drank His Globe Away ,120
Peter H. Hunt,68156,1776 ,168
Peter H. Hunt,68156,1776 ,168
Peter H. Hunt,68156,1776 ,168
Peter H. Hunt,68156,1776 ,168
Ruba Nadda,1844203,Inescapable ,93
Ruba Nadda,1844203,Inescapable ,93
Ruba Nadda,1844203,Inescapable ,93
Ruba Nadda,1844203,Inescapable ,93
Howard Hughes,20960,Hell's Angels ,96
Howard Hughes,20960,Hell's Angels ,96
Edward Burns,491109,Purple Violets ,103
Edward Burns,491109,Purple Violets ,103
Edward Burns,491109,Purple Violets ,103
Phil Joanou,3533916,The Veil ,93
Sean Byrne,1316536,The Loved Ones ,84
Sean Byrne,1316536,The Loved Ones ,84
Chris Stokes,1854582,No Vacancy ,81
Mark Griffiths,2395247,How to Fall in Love ,84
Mark Griffiths,2395247,How to Fall in Love ,84
Bruce Macdonald,2414822,The Perfect Wave ,94
Bruce Macdonald,2414822,The Perfect Wave ,94
Bruce Macdonald,2414822,The Perfect Wave ,94
Bruce Macdonald,2414822,The Perfect Wave ,94
Timur Bekmambetov,2638144,Ben-Hur ,141
Timur Bekmambetov,2638144,Ben-Hur ,141
Timur Bekmambetov,2638144,Ben-Hur ,141
Fred Zinnemann,60665,A Man for All Seasons ,120
Fred Zinnemann,60665,A Man for All Seasons ,120
Fred Zinnemann,60665,A Man for All Seasons ,120
Sidney Lumet,74958,Network ,121
Sidney Lumet,74958,Network ,121
Victor Fleming,31381,Gone with the Wind ,226
Victor Fleming,31381,Gone with the Wind ,226
Victor Fleming,31381,Gone with the Wind ,226
Victor Fleming,31381,Gone with the Wind ,226
Richard Raymond,2403393,Desert Dancer ,104
Richard Raymond,2403393,Desert Dancer ,104
Sam Peckinpah,59418,Major Dundee ,152
Sam Peckinpah,59418,Major Dundee ,152
Sam Peckinpah,59418,Major Dundee ,152
Alan Jacobs,1056477,Down for Life ,92
George Sidney,42200,Annie Get Your Gun ,107
George Sidney,42200,Annie Get Your Gun ,107
George Sidney,42200,Annie Get Your Gun ,107
George Sidney,42200,Annie Get Your Gun ,107
George Sidney,42200,Annie Get Your Gun ,107
Christopher Morris,1341167,Four Lions ,97
Christopher Morris,1341167,Four Lions ,97
Christopher Morris,1341167,Four Lions ,97
Andrucha Waddington,373747,House of Sand ,115
Peter Stebbings,1303828,Defendor ,95
Peter Stebbings,1303828,Defendor ,95
Peter Stebbings,1303828,Defendor ,95
Vincente Minnelli,40694,The Pirate ,102
Vincente Minnelli,40694,The Pirate ,102
Vincente Minnelli,40694,The Pirate ,102
Vincente Minnelli,40694,The Pirate ,102
Dagur Kári,808285,The Good Heart ,99
Nicholas Hytner,464049,The History Boys ,109
Nicholas Hytner,464049,The History Boys ,109
Jaume Collet-Serra,1401152,Unknown ,113
Jaume Collet-Serra,1401152,Unknown ,113
Jaume Collet-Serra,1401152,Unknown ,113
,68098,M*A*S*H             ,25
,68098,M*A*S*H             ,25
,68098,M*A*S*H             ,25
John Schlesinger,64665,Midnight Cowboy ,113
Jim Abrahams,80339,Airplane! ,88
Kevin Carraway,4340720,Chain of Command ,88
Kevin Carraway,4340720,Chain of Command ,88
F. Gary Gray,113118,Friday ,97
F. Gary Gray,113118,Friday ,97
Albert Hughes,107554,Menace II Society ,97
Albert Hughes,107554,Menace II Society ,97
Albert Hughes,107554,Menace II Society ,97
,3228904,Empire             ,42
,3228904,Empire             ,42
Michael Gornick,92796,Creepshow 2 ,85
Michael Gornick,92796,Creepshow 2 ,85
Michael Gornick,92796,Creepshow 2 ,85
Michael Gornick,92796,Creepshow 2 ,85
Sam Peckinpah,65446,The Ballad of Cable Hogue ,121
Sam Peckinpah,65446,The Ballad of Cable Hogue ,121
Sam Peckinpah,65446,The Ballad of Cable Hogue ,121
Sam Peckinpah,65446,The Ballad of Cable Hogue ,121
Richard Brooks,61809,In Cold Blood ,134
Richard Brooks,61809,In Cold Blood ,134
Richard Brooks,61809,In Cold Blood ,134
Richard Brooks,61809,In Cold Blood ,134
Fred Zinnemann,53131,The Nun's Story ,149
Jack Smight,60490,Harper ,121
Jack Smight,60490,Harper ,121
Jack Smight,60490,Harper ,121
Jack Smight,60490,Harper ,121
Jack Smight,60490,Harper ,121
Alfred Hitchcock,68611,Frenzy ,116
Robert Eggers,4263482,The Witch ,92
Robert Eggers,4263482,The Witch ,92
Michael Martin,131436,I Got the Hook Up ,93
Edward Burns,117628,She's the One ,96
Edward Burns,117628,She's the One ,96
Edward Burns,117628,She's the One ,96
Bill Condon,120684,Gods and Monsters ,105
Bill Condon,120684,Gods and Monsters ,105
Juan José Campanella,1305806,The Secret in Their Eyes ,129
Juan José Campanella,1305806,The Secret in Their Eyes ,129
Juan José Campanella,1305806,The Secret in Their Eyes ,129
George A. Romero,88993,Day of the Dead ,87
Gideon Raff,1015474,Train ,94
Gideon Raff,1015474,Train ,94
Sam Raimi,92991,Evil Dead II ,37
Sam Raimi,92991,Evil Dead II ,37
Sam Raimi,92991,Evil Dead II ,37
Sam Raimi,92991,Evil Dead II ,37
Louis C.K.,258038,Pootie Tang ,81
Louis C.K.,258038,Pootie Tang ,81
Louis C.K.,258038,Pootie Tang ,81
Louis C.K.,258038,Pootie Tang ,81
Anthony C. Ferrante,2724064,Sharknado ,97
Salvador Carrasco,175996,La otra conquista ,106
Salvador Carrasco,175996,La otra conquista ,106
André Øvredal,1740707,Trollhunter ,103
André Øvredal,1740707,Trollhunter ,103
André Øvredal,1740707,Trollhunter ,103
André Øvredal,1740707,Trollhunter ,103
Robert Cary,480251,Ira & Abby ,101
Robert Cary,480251,Ira & Abby ,101
Akiva Schaffer,1298649,The Watch ,102
Akiva Schaffer,1298649,The Watch ,102
Akiva Schaffer,1298649,The Watch ,102
Adam Rapp,380817,Winter Passing ,98
Adam Rapp,380817,Winter Passing ,98
Angela Robinson,367631,D.E.B.S. ,91
Angela Robinson,367631,D.E.B.S. ,91
Angela Robinson,367631,D.E.B.S. ,91
Warren P. Sonoda,3103166,The Masked Saint ,105
Warren P. Sonoda,3103166,The Masked Saint ,105
Warren P. Sonoda,3103166,The Masked Saint ,105
Warren P. Sonoda,3103166,The Masked Saint ,105
Warren P. Sonoda,3103166,The Masked Saint ,105
Warren P. Sonoda,3103166,The Masked Saint ,105
Amanda Gusack,1074191,The Betrayed ,98
Amanda Gusack,1074191,The Betrayed ,98
Amanda Gusack,1074191,The Betrayed ,98
Amanda Gusack,1074191,The Betrayed ,98
Avi Nesher,138862,Taxman ,104
Avi Nesher,138862,Taxman ,104
Avi Nesher,138862,Taxman ,104
Avi Nesher,138862,Taxman ,104
,5116280,The Secret             ,45
,5116280,The Secret             ,45
Charles Adelman,1002561,2:13 ,96
Charles Adelman,1002561,2:13 ,96
Jay Oliva,2166834,"Batman: The Dark Knight Returns, Part 2 ",148
Jay Oliva,2166834,"Batman: The Dark Knight Returns, Part 2 ",148
Jay Oliva,2166834,"Batman: The Dark Knight Returns, Part 2 ",148
Jay Oliva,2166834,"Batman: The Dark Knight Returns, Part 2 ",148
Jay Oliva,2166834,"Batman: The Dark Knight Returns, Part 2 ",148
Charles Ferguson,5001130,Time to Choose ,100
Uwe Boll,2379386,In the Name of the King: The Last Job ,86
Uwe Boll,2379386,In the Name of the King: The Last Job ,86
Uwe Boll,2379386,In the Name of the King: The Last Job ,86
Uwe Boll,2379386,In the Name of the King: The Last Job ,86
Mark Young,2761578,Wicked Blood ,92
Mark Young,2761578,Wicked Blood ,92
Mark Young,2761578,Wicked Blood ,92
Mark Young,2761578,Wicked Blood ,92
Daniel Petrie Jr.,2073661,Dawn Patrol ,88
Daniel Petrie Jr.,2073661,Dawn Patrol ,88
Antonio Simoncini,1800337,Lords of London ,90
Antonio Simoncini,1800337,Lords of London ,90
Antonio Simoncini,1800337,Lords of London ,90
Mel Brooks,76141,High Anxiety ,94
Luc Jacquet,428803,March of the Penguins ,80
J.C. Chandor,1615147,Margin Call ,107
J.C. Chandor,1615147,Margin Call ,107
J.C. Chandor,1615147,Margin Call ,107
Eldar Rapaport,1753460,August ,99
Eldar Rapaport,1753460,August ,99
Clark Gregg,1024715,Choke ,92
Clark Gregg,1024715,Choke ,92
Damien Chazelle,2582802,Whiplash ,107
Damien Chazelle,2582802,Whiplash ,107
Fernando Meirelles,317248,City of God ,135
Fernando Meirelles,317248,City of God ,135
Justin Kerrigan,188674,Human Traffic ,99
Justin Kerrigan,188674,Human Traffic ,99
Nathan Frankowski,1850418,Day One ,102
Nathan Frankowski,1850418,Day One ,102
Nathan Frankowski,1850418,Day One ,102
Karen Moncrieff,783238,The Dead Girl ,93
Karen Moncrieff,783238,The Dead Girl ,93
Karen Moncrieff,783238,The Dead Girl ,93
Thomas Vinterberg,2106476,The Hunt ,115
Bob Clark,85334,A Christmas Story ,94
Bob Clark,85334,A Christmas Story ,94
Alejandro Monteverde,482463,Bella ,91
Alejandro Monteverde,482463,Bella ,91
Mark L. Lester,83739,Class of 1984 ,98
Mark L. Lester,83739,Class of 1984 ,98
Mark L. Lester,83739,Class of 1984 ,98
Mark L. Lester,83739,Class of 1984 ,98
Jennifer Finnigan,2796678,The Opposite Sex ,97
Eric Styles,144178,Dreaming of Joseph Lees ,92
Eric Styles,144178,Dreaming of Joseph Lees ,92
Laurent Cantet,1068646,The Class ,128
Roman Polanski,63522,Rosemary's Baby ,136
Roman Polanski,63522,Rosemary's Baby ,136
John Ford,56217,The Man Who Shot Liberty Valance ,113
John Ford,56217,The Man Who Shot Liberty Valance ,113
Max Mayer,1185836,Adam ,99
Max Mayer,1185836,Adam ,99
Joshua Marston,390221,Maria Full of Grace ,101
Joshua Marston,390221,Maria Full of Grace ,101
Mike Mills,1532503,Beginners ,105
Mike Mills,1532503,Beginners ,105
Mike Mills,1532503,Beginners ,105
John Gulager,426459,Feast ,95
John Gulager,426459,Feast ,95
John Gulager,426459,Feast ,95
John Gulager,426459,Feast ,95
John Landis,77975,Animal House ,109
Guy Hamilton,58150,Goldfinger ,110
Guy Hamilton,58150,Goldfinger ,110
Guy Hamilton,58150,Goldfinger ,110
Brandon Cronenberg,2099556,Antiviral ,108
Brandon Cronenberg,2099556,Antiviral ,108
Brandon Cronenberg,2099556,Antiviral ,108
Frank Capra,38650,It's a Wonderful Life ,118
Frank Capra,38650,It's a Wonderful Life ,118
Frank Capra,38650,It's a Wonderful Life ,118
Frank Capra,38650,It's a Wonderful Life ,118
Danny Boyle,117951,Trainspotting ,94
Spike Lee,236388,The Original Kings of Comedy ,115
Spike Lee,236388,The Original Kings of Comedy ,115
Tod Williams,1536044,Paranormal Activity 2 ,98
Kirk Jones,166396,Waking Ned Devine ,91
Michael Moore,310793,Bowling for Columbine ,120
Michael Moore,310793,Bowling for Columbine ,120
Michael Moore,310793,Bowling for Columbine ,120
Yimou Zhang,3125472,Coming Home ,109
Jack Sholder,89686,A Nightmare on Elm Street 2: Freddy's Revenge ,87
Jack Sholder,89686,A Nightmare on Elm Street 2: Freddy's Revenge ,87
James Ivory,91867,A Room with a View ,117
James Ivory,91867,A Room with a View ,117
James DeMonaco,2184339,The Purge ,85
James DeMonaco,2184339,The Purge ,85
James DeMonaco,2184339,The Purge ,85
Scott Derrickson,1922777,Sinister ,110
Scott Derrickson,1922777,Sinister ,110
David Raynr,327036,Martin Lawrence Live: Runteldat ,113
David Raynr,327036,Martin Lawrence Live: Runteldat ,113
David Raynr,327036,Martin Lawrence Live: Runteldat ,113
Richard Brooks,51459,Cat on a Hot Tin Roof ,108
Richard Brooks,51459,Cat on a Hot Tin Roof ,108
Ted Post,65462,Beneath the Planet of the Apes ,95
Ted Post,65462,Beneath the Planet of the Apes ,95
Ted Post,65462,Beneath the Planet of the Apes ,95
Charles Martin Smith,118570,Air Bud ,98
Charles Martin Smith,118570,Air Bud ,98
Charles Martin Smith,118570,Air Bud ,98
Charles Martin Smith,118570,Air Bud ,98
Kunihiko Yuyama,235679,Pokémon 3: The Movie ,93
Kunihiko Yuyama,235679,Pokémon 3: The Movie ,93
Kunihiko Yuyama,235679,Pokémon 3: The Movie ,93
Kunihiko Yuyama,235679,Pokémon 3: The Movie ,93
Kunihiko Yuyama,235679,Pokémon 3: The Movie ,93
Kunihiko Yuyama,235679,Pokémon 3: The Movie ,93
Tom McLoughlin,91080,Jason Lives: Friday the 13th Part VI ,86
Tom McLoughlin,91080,Jason Lives: Friday the 13th Part VI ,86
David Lean,50212,The Bridge on the River Kwai ,161
David Lean,50212,The Bridge on the River Kwai ,161
David Lean,50212,The Bridge on the River Kwai ,161
Patrick Read Johnson,100666,Spaced Invaders ,100
Patrick Read Johnson,100666,Spaced Invaders ,100
Patrick Read Johnson,100666,Spaced Invaders ,100
Alfred Hitchcock,74512,Family Plot ,120
Alfred Hitchcock,74512,Family Plot ,120
Billy Wilder,53604,The Apartment ,125
Billy Wilder,53604,The Apartment ,125
Billy Wilder,53604,The Apartment ,125
Adam Marcus,107254,Jason Goes to Hell: The Final Friday ,91
Adam Marcus,107254,Jason Goes to Hell: The Final Friday ,91
Adam Marcus,107254,Jason Goes to Hell: The Final Friday ,91
Alfred Hitchcock,61107,Torn Curtain ,128
Michel Gondry,425598,Dave Chappelle's Block Party ,100
Michel Gondry,425598,Dave Chappelle's Block Party ,100
Michel Gondry,425598,Dave Chappelle's Block Party ,100
John Maclean,3205376,Slow West ,84
Michael Schultz,89444,Krush Groove ,97
Michael Schultz,89444,Krush Groove ,97
Michael Schultz,89444,Krush Groove ,97
Benny Boom,1097013,Next Day Air ,84
Benny Boom,1097013,Next Day Air ,84
Benny Boom,1097013,Next Day Air ,84
Richard Brooks,53793,Elmer Gantry ,146
Stanley Kramer,55031,Judgment at Nuremberg ,186
Stanley Kramer,55031,Judgment at Nuremberg ,186
David Raynr,160298,Trippin' ,94
,437745,Robot Chicken             ,11
,437745,Robot Chicken             ,11
Howard Hawks,40724,Red River ,126
Howard Hawks,40724,Red River ,126
Howard Hawks,40724,Red River ,126
Howard Hawks,40724,Red River ,126
Nnegest Likké,490196,Phat Girlz ,99
Richard Linklater,2209418,Before Midnight ,109
Richard Linklater,2209418,Before Midnight ,109
Christopher Leitch,94118,Teen Wolf Too ,95
Christopher Leitch,94118,Teen Wolf Too ,95
Don Coscarelli,95863,Phantasm II ,97
Don Coscarelli,95863,Phantasm II ,97
Don Coscarelli,95863,Phantasm II ,97
Don Coscarelli,95863,Phantasm II ,97
Don Coscarelli,95863,Phantasm II ,97
Michael Schultz,399901,Woman Thou Art Loosed ,94
Patricia Cardoso,296166,Real Women Have Curves ,90
Patricia Cardoso,296166,Real Women Have Curves ,90
,3458030,Deadline Gallipoli             ,197
,3458030,Deadline Gallipoli             ,197
Deepa Mehta,240200,Water ,117
Deepa Mehta,240200,Water ,117
Damien O'Donnell,166175,East Is East ,96
Damien O'Donnell,166175,East Is East ,96
Peter M. Cohen,174336,Whipped ,82
Peter M. Cohen,174336,Whipped ,82
Mira Nair,116743,Kama Sutra: A Tale of Love ,109
Mira Nair,116743,Kama Sutra: A Tale of Love ,109
Mira Nair,116743,Kama Sutra: A Tale of Love ,109
Mira Nair,116743,Kama Sutra: A Tale of Love ,109
Nicole Holofcener,878835,Please Give ,90
Nicole Holofcener,878835,Please Give ,90
Mel Stuart,67992,Willy Wonka & the Chocolate Factory ,89
Mel Stuart,67992,Willy Wonka & the Chocolate Factory ,89
Mel Stuart,67992,Willy Wonka & the Chocolate Factory ,89
Anthony Hickox,108517,Warlock: The Armageddon ,98
Anthony Hickox,108517,Warlock: The Armageddon ,98
Tom Schulman,118541,8 Heads in a Duffel Bag ,95
Tom Schulman,118541,8 Heads in a Duffel Bag ,95
Terrence Malick,77405,Days of Heaven ,94
Terrence Malick,77405,Days of Heaven ,94
Jill Sprecher,268690,Thirteen Conversations About One Thing ,104
Darren Stein,155776,Jawbreaker ,87
Darren Stein,155776,Jawbreaker ,87
Darren Stein,155776,Jawbreaker ,87
Julian Schnabel,115632,Basquiat ,108
Julian Schnabel,115632,Basquiat ,108
Noah Baumbach,2347569,Frances Ha ,86
Noah Baumbach,2347569,Frances Ha ,86
Noah Baumbach,2347569,Frances Ha ,86
Gavin Hood,468565,Tsotsi ,94
Gavin Hood,468565,Tsotsi ,94
Todd Solondz,147612,Happiness ,134
Todd Solondz,147612,Happiness ,134
George Gallo,337996,DysFunktional Family ,89
George Gallo,337996,DysFunktional Family ,89
Kevin Smith,3099498,Tusk ,102
Kevin Smith,3099498,Tusk ,102
Kevin Smith,3099498,Tusk ,102
Chan-wook Park,364569,Oldboy ,120
Chan-wook Park,364569,Oldboy ,120
Chan-wook Park,364569,Oldboy ,120
David Nixon,1462054,Letters to God ,110
David Nixon,1462054,Letters to God ,110
Jason Eisener,1640459,Hobo with a Shotgun ,86
Jason Eisener,1640459,Hobo with a Shotgun ,86
Jason Eisener,1640459,Hobo with a Shotgun ,86
Enrique Begne,3367294,Compadres ,101
Enrique Begne,3367294,Compadres ,101
Matthew Bright,116361,Freeway ,102
Matthew Bright,116361,Freeway ,102
Matthew Bright,116361,Freeway ,102
Matthew Bright,116361,Freeway ,102
Michael Landon Jr.,785025,Love's Abiding Joy ,87
Michael Landon Jr.,785025,Love's Abiding Joy ,87
Michael Landon Jr.,785025,Love's Abiding Joy ,87
Andrea Arnold,1232776,Fish Tank ,123
Whit Stillman,1667307,Damsels in Distress ,99
Whit Stillman,1667307,Damsels in Distress ,99
Whit Stillman,1667307,Damsels in Distress ,99
,156205,Creature             ,173
,156205,Creature             ,173
,156205,Creature             ,173
Leslye Headland,1920849,Bachelorette ,87
Leslye Headland,1920849,Bachelorette ,87
,4877736,BrainDead             ,44
,4877736,BrainDead             ,44
,4877736,BrainDead             ,44
,4877736,BrainDead             ,44
,4877736,BrainDead             ,44
Bobby Roth,403118,Brave New Girl ,120
Bobby Roth,403118,Brave New Girl ,120
Bobby Roth,403118,Brave New Girl ,120
Tim Heidecker,1855401,Tim and Eric's Billion Dollar Movie ,93
Rupert Wyatt,2039393,The Gambler ,111
Rupert Wyatt,2039393,The Gambler ,111
Rupert Wyatt,2039393,The Gambler ,111
,118327,The Grand             ,60
Marco Kreuzpaintner,420206,Summer Storm ,98
Marco Kreuzpaintner,420206,Summer Storm ,98
Marco Kreuzpaintner,420206,Summer Storm ,98
Marco Kreuzpaintner,420206,Summer Storm ,98
Kate Connor,1282046,Fort McCoy ,100
Kate Connor,1282046,Fort McCoy ,100
Kate Connor,1282046,Fort McCoy ,100
Deon Taylor,1148200,Chain Letter ,88
Deon Taylor,1148200,Chain Letter ,88
Jason Alexander,162236,Just Looking ,97
Jason Alexander,162236,Just Looking ,97
Xavier Gens,1535616,The Divide ,122
Xavier Gens,1535616,The Divide ,122
Xavier Gens,1535616,The Divide ,122
Conor McPherson,1346961,The Eclipse ,86
Conor McPherson,1346961,The Eclipse ,86
Conor McPherson,1346961,The Eclipse ,86
Will Canon,1841642,Demonic ,83
Will Canon,1841642,Demonic ,83
Philip Zlotorynski,385890,My Big Fat Independent Movie ,80
Tim Burton,1014759,Alice in Wonderland ,108
Tim Burton,1014759,Alice in Wonderland ,108
Tim Burton,1014759,Alice in Wonderland ,108
Lance Kawas,1390404,The Deported ,90
Francesca Gregorini,1151410,Tanner Hall ,96
Marcio Garcia,1922679,Open Road ,85
Marcio Garcia,1922679,Open Road ,85
Marcio Garcia,1922679,Open Road ,85
David Wain,2398249,They Came Together ,83
Craig Moss,2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,80
Michael Jai White,1754264,Never Back Down 2: The Beatdown ,90
Michael Jai White,1754264,Never Back Down 2: The Beatdown ,90
Michael Jai White,1754264,Never Back Down 2: The Beatdown ,90
John Boorman,62138,Point Blank ,92
John Boorman,62138,Point Blank ,92
Paolo Monico,1252289,Four Single Fathers ,100
Youssef Delara,2229377,Enter the Dangerous Mind ,88
Darin Scott,1327601,Something Wicked ,95
Darin Scott,1327601,Something Wicked ,95
Darin Scott,1327601,Something Wicked ,95
Darin Scott,1327601,Something Wicked ,95
Christian Sesma,2048865,AWOL-72 ,82
Monte Hellman,95354,Iguana ,97
Monte Hellman,95354,Iguana ,97
Monte Hellman,95354,Iguana ,97
Kenneth Branagh,1661199,Cinderella ,105
Kenneth Branagh,1661199,Cinderella ,105
Kenneth Branagh,1661199,Cinderella ,105
Kenneth Branagh,1661199,Cinderella ,105
Brian Caunter,1085382,Chicago Overcoat ,94
Brian Caunter,1085382,Chicago Overcoat ,94
Brian Caunter,1085382,Chicago Overcoat ,94
Brian Caunter,1085382,Chicago Overcoat ,94
Chris D'Arienzo,482461,Barry Munday ,95
Chris D'Arienzo,482461,Barry Munday ,95
Chris D'Arienzo,482461,Barry Munday ,95
Walter Salles,140888,Central Station ,113
Frank Capra,55312,Pocketful of Miracles ,136
Frank Capra,55312,Pocketful of Miracles ,136
Isaac Florentine,3511596,Close Range ,80
Isaac Florentine,3511596,Close Range ,80
Susan Seidelman,439478,Boynton Beach Club ,105
Susan Seidelman,439478,Boynton Beach Club ,105
Michael Polish,2837336,Amnesiac ,90
Michael Polish,2837336,Amnesiac ,90
Michael Polish,2837336,Amnesiac ,90
Michael Polish,2837336,Amnesiac ,90
Heidi Ewing,1152822,Freakonomics ,93
Richard Donner,75005,The Omen ,107
Richard Donner,75005,The Omen ,107
Richard Donner,75005,The Omen ,107
Alexandre Aja,338095,High Tension ,89
Leon Ford,1509803,Griff the Invisible ,90
Leon Ford,1509803,Griff the Invisible ,90
Leon Ford,1509803,Griff the Invisible ,90
Leon Ford,1509803,Griff the Invisible ,90
Hank Braxtan,3551400,Unnatural ,89
Hank Braxtan,3551400,Unnatural ,89
Hank Braxtan,3551400,Unnatural ,89
Craig Brewer,410097,Hustle & Flow ,116
Craig Brewer,410097,Hustle & Flow ,116
Craig Brewer,410097,Hustle & Flow ,116
Billy Wilder,53291,Some Like It Hot ,120
Billy Wilder,53291,Some Like It Hot ,120
Billy Wilder,53291,Some Like It Hot ,120
John Carl Buechler,95179,Friday the 13th Part VII: The New Blood ,88
Victor Fleming,32138,The Wizard of Oz ,102
Victor Fleming,32138,The Wizard of Oz ,102
Victor Fleming,32138,The Wizard of Oz ,102
Victor Fleming,32138,The Wizard of Oz ,102
Mel Brooks,72431,Young Frankenstein ,106
George A. Romero,848557,Diary of the Dead ,95
Rajkumar Hirani,456144,Lage Raho Munna Bhai ,144
Rajkumar Hirani,456144,Lage Raho Munna Bhai ,144
Rajkumar Hirani,456144,Lage Raho Munna Bhai ,144
Victor Nunez,120402,Ulee's Gold ,113
Carroll Ballard,78872,The Black Stallion ,118
Carroll Ballard,78872,The Black Stallion ,118
Carroll Ballard,78872,The Black Stallion ,118
Rohit Jugraj,4080386,Sardaar Ji ,141
Thorbjørn Christoffersen,1095423,Journey to Saturn ,90
Thorbjørn Christoffersen,1095423,Journey to Saturn ,90
Thorbjørn Christoffersen,1095423,Journey to Saturn ,90
Thorbjørn Christoffersen,1095423,Journey to Saturn ,90
Thorbjørn Christoffersen,1095423,Journey to Saturn ,90
John Ford,57007,Donovan's Reef ,109
John Ford,57007,Donovan's Reef ,109
John Ford,57007,Donovan's Reef ,109
Alex van Warmerdam,116729,The Dress ,95
Alex van Warmerdam,116729,The Dress ,95
Victor Fleming,35959,A Guy Named Joe ,122
Victor Fleming,35959,A Guy Named Joe ,122
Victor Fleming,35959,A Guy Named Joe ,122
Victor Fleming,35959,A Guy Named Joe ,122
Mel Brooks,71230,Blazing Saddles ,93
Mel Brooks,71230,Blazing Saddles ,93
Joseph Zito,87298,Friday the 13th: The Final Chapter ,97
Joseph Zito,87298,Friday the 13th: The Final Chapter ,97
Pawel Pawlikowski,2718492,Ida ,82
James Ivory,93512,Maurice ,140
James Ivory,93512,Maurice ,140
Frank Sebastiano,453453,Beer League ,86
Frank Sebastiano,453453,Beer League ,86
Rand Ravich,138304,The Astronaut's Wife ,109
Rand Ravich,138304,The Astronaut's Wife ,109
Rand Ravich,138304,The Astronaut's Wife ,109
Stacy Peralta,389326,Riding Giants ,105
Stacy Peralta,389326,Riding Giants ,105
Stacy Peralta,389326,Riding Giants ,105
Nacho Vigalondo,480669,Timecrimes ,66
Nacho Vigalondo,480669,Timecrimes ,66
Nacho Vigalondo,480669,Timecrimes ,66
Nacho Vigalondo,480669,Timecrimes ,66
Hao Ning,851515,Silver Medallist ,99
Hao Ning,851515,Silver Medallist ,99
Hao Ning,851515,Silver Medallist ,99
Tony Giglio,857295,Timber Falls ,100
Tony Giglio,857295,Timber Falls ,100
Stanley Donen,45152,Singin' in the Rain ,103
Stanley Donen,45152,Singin' in the Rain ,103
Stanley Donen,45152,Singin' in the Rain ,103
Joe Cross,1227378,"Fat, Sick & Nearly Dead ",97
Michael Tiddes,2243537,A Haunted House ,86
Michael Tiddes,2243537,A Haunted House ,86
Dinesh D'Souza,2247692,2016: Obama's America ,87
Rob Zombie,1311067,Halloween II ,119
Tom Hanks,117887,That Thing You Do! ,149
Tom Hanks,117887,That Thing You Do! ,149
Tom Hanks,117887,That Thing You Do! ,149
Tommy Lee Wallace,85636,Halloween III: Season of the Witch ,98
Tommy Lee Wallace,85636,Halloween III: Season of the Witch ,98
Tommy Lee Wallace,85636,Halloween III: Season of the Witch ,98
Don Taylor,67065,Escape from the Planet of the Apes ,98
Don Taylor,67065,Escape from the Planet of the Apes ,98
Martin Ritt,57163,Hud ,112
Leslie Small,2609912,Kevin Hart: Let Me Explain ,75
Leslie Small,2609912,Kevin Hart: Let Me Explain ,75
Gus Van Sant,102494,My Own Private Idaho ,104
Zach Braff,333766,Garden State ,102
Zach Braff,333766,Garden State ,102
Zach Braff,333766,Garden State ,102
Richard Linklater,112471,Before Sunrise ,105
Richard Linklater,112471,Before Sunrise ,105
Éric Tessier,380732,Sur le seuil ,99
Éric Tessier,380732,Sur le seuil ,99
Éric Tessier,380732,Sur le seuil ,99
Éric Tessier,380732,Sur le seuil ,99
Alison Maclean,186253,Jesus' Son ,107
Alice Wu,384504,Saving Face ,96
Alice Wu,384504,Saving Face ,96
Alice Wu,384504,Saving Face ,96
Sarah Gavron,940585,Brick Lane ,101
Jake Schreier,1990314,Robot & Frank ,89
Jake Schreier,1990314,Robot & Frank ,89
Jake Schreier,1990314,Robot & Frank ,89
Jake Schreier,1990314,Robot & Frank ,89
Isabel Coixet,314412,My Life Without Me ,106
Isabel Coixet,314412,My Life Without Me ,106
James Ponsoldt,1714206,The Spectacular Now ,95
James Ponsoldt,1714206,The Spectacular Now ,95
